#                                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
16921at4891_0|ptg000008l:611070-611840   -            257 11696at4891          -            390    0.0029   14.0   0.1   2   2     0.053       2.4    4.4   0.0   231   290   196   255   171   256 0.78 -
6691at4891_2|ptg000003l:135792-137510    -            573 11696at4891          -            390    0.0054   13.1   0.1   1   2    0.0004     0.018   11.4   0.0   221   331   242   352   181   357 0.87 -
6691at4891_2|ptg000003l:135792-137510    -            573 11696at4891          -            390    0.0054   13.1   0.1   2   2       6.2   2.8e+02   -2.4   0.0   214   245   471   502   462   508 0.82 -
24793at4891_2|ptg000001l:75048-76022     -            325 11696at4891          -            390    0.0088   12.4   0.3   1   1     0.008      0.36    7.1   0.3   217   287   244   315   148   320 0.75 -
5370at4891_4|ptg000009l:325431-327065    -            545 11696at4891          -            390     0.009   12.4   0.0   1   1   0.00053     0.024   11.0   0.0   229   293   238   300   230   342 0.72 -
6711at4891_3|ptg000010l:294377-296545    -            723 11696at4891          -            390     0.013   11.9   0.5   1   3       0.9        41    0.3   0.0   112   153   291   338   280   354 0.69 -
6711at4891_3|ptg000010l:294377-296545    -            723 11696at4891          -            390     0.013   11.9   0.5   2   3       1.7        77   -0.6   0.0   129   154   311   339   297   384 0.55 -
6711at4891_3|ptg000010l:294377-296545    -            723 11696at4891          -            390     0.013   11.9   0.5   3   3    0.0071      0.32    7.3   0.1   207   288   630   721   616   723 0.61 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-39-2023/bin/BINP29/Denovo/2_Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/11696at4891.hmm
# Target file:     /home/inf-39-2023/bin/BINP29/Denovo/2_Assembly/BUSCO_SRR.asm.bp.p_ctg.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR.asm.bp.p_ctg.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-39-2023/bin/BINP29/Denovo/2_Assembly/BUSCO_SRR.asm.bp.p_ctg.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/11696at4891.out --cpu 1 /home/inf-39-2023/bin/BINP29/Denovo/2_Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/11696at4891.hmm /home/inf-39-2023/bin/BINP29/Denovo/2_Assembly/BUSCO_SRR.asm.bp.p_ctg.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR.asm.bp.p_ctg.fasta.modified.fas 
# Current dir:     /home/inf-39-2023/bin/BINP29/Denovo/2_Assembly
# Date:            Wed Feb 21 15:52:38 2024
# [ok]
